user_id,fecha,edad,perfil,salario,vivienda,alimentacion,transporte,ocio,salud,educacion,otros,gasto_total,ahorro,tasa_ahorro_pct,perfil_ahorro,ipc_mensual
275,2024-11,38,senior,3722.82,843.03,597.97,376.71,329.13,80.03,216.08,240.63,2683.58,1039.24,27.92,buen_ahorrador,0.24
275,2024-12,38,senior,3646.84,828.13,587.41,370.06,323.32,78.62,212.26,236.37,2636.17,1010.67,27.71,buen_ahorrador,0.28
275,2025-01,38,senior,3709.72,844.94,599.33,377.57,329.88,80.21,216.57,241.17,2689.67,1020.05,27.5,buen_ahorrador,0.3
275,2025-02,38,senior,3815.57,871.74,618.34,389.54,340.34,82.75,223.44,248.82,2774.97,1040.6,27.27,buen_ahorrador,0.31
275,2025-03,38,senior,3707.72,849.48,602.55,379.59,331.65,80.64,217.73,242.47,2704.11,1003.61,27.07,buen_ahorrador,0.28
275,2025-04,38,senior,3635.94,835.11,592.36,373.17,326.04,79.28,214.05,238.37,2658.38,977.56,26.89,buen_ahorrador,0.25
275,2025-05,38,senior,3777.2,869.81,616.97,388.68,339.59,82.57,222.94,248.27,2768.83,1008.37,26.7,buen_ahorrador,0.26
275,2025-06,38,senior,3667.05,846.47,600.42,378.25,330.48,80.36,216.96,241.61,2694.55,972.5,26.52,buen_ahorrador,0.24
275,2025-07,38,senior,3958.66,916.07,649.79,409.35,357.65,86.96,234.8,261.47,2916.09,1042.57,26.34,buen_ahorrador,0.25
275,2025-08,38,senior,3746.66,869.27,616.59,388.44,339.38,82.52,222.8,248.11,2767.11,979.55,26.14,buen_ahorrador,0.26
275,2025-09,38,senior,3952.54,919.51,652.22,410.89,358.99,87.29,235.68,262.46,2927.04,1025.5,25.95,buen_ahorrador,0.27
275,2025-10,38,senior,3701.33,863.48,612.48,385.85,337.12,81.97,221.32,246.46,2748.68,952.65,25.74,buen_ahorrador,0.28
275,2025-11,38,senior,3696.01,864.74,613.37,386.41,337.61,82.09,221.64,246.82,2752.68,943.33,25.52,buen_ahorrador,0.29
275,2025-12,38,senior,3868.05,907.61,643.79,405.57,354.35,86.16,232.63,259.06,2889.17,978.88,25.31,buen_ahorrador,0.29
275,2026-01,38,senior,3939.21,926.35,657.07,413.94,361.66,87.94,237.43,264.41,2948.8,990.41,25.14,buen_ahorrador,0.22
275,2026-02,38,senior,3866.58,911.18,646.31,407.16,355.74,86.5,233.55,260.08,2900.52,966.06,24.98,buen_ahorrador,0.21
275,2026-03,38,senior,3745.7,884.45,627.36,395.22,345.31,83.96,226.7,252.45,2815.45,930.25,24.84,buen_ahorrador,0.2
275,2026-04,38,senior,3680.21,870.73,617.62,389.09,339.95,82.66,223.18,248.53,2771.76,908.45,24.68,buen_ahorrador,0.2
275,2026-05,38,senior,3913.05,927.58,657.95,414.49,362.14,88.06,237.75,264.76,2952.73,960.32,24.54,buen_ahorrador,0.19
276,2023-01,30,junior,1641.35,247.51,272.43,92.86,66.0,33.0,24.75,108.21,844.76,796.59,48.53,buen_ahorrador,0.53
276,2023-02,30,junior,1698.56,257.67,283.62,96.67,68.71,34.36,25.77,112.65,879.45,819.11,48.22,buen_ahorrador,0.6
276,2023-03,30,junior,1697.7,258.39,284.41,96.94,68.9,34.45,25.84,112.97,881.9,815.8,48.05,buen_ahorrador,0.33
276,2023-04,30,junior,1721.91,263.18,289.67,98.74,70.18,35.09,26.32,115.06,898.24,823.67,47.83,buen_ahorrador,0.42
276,2023-05,30,junior,1680.54,257.62,283.56,96.65,68.7,34.35,25.76,112.63,879.27,801.27,47.68,buen_ahorrador,0.3
276,2023-06,30,junior,1750.44,268.85,295.92,100.87,71.69,35.85,26.88,117.54,917.6,832.84,47.58,buen_ahorrador,0.19
276,2023-07,30,junior,1787.15,275.09,302.79,103.21,73.36,36.68,27.51,120.27,938.91,848.24,47.46,buen_ahorrador,0.22
276,2023-08,30,junior,1780.61,274.71,302.38,103.07,73.26,36.63,27.47,120.1,937.62,842.99,47.34,buen_ahorrador,0.23
276,2023-09,30,junior,1815.57,281.06,309.36,105.45,74.95,37.47,28.11,122.88,959.28,856.29,47.16,buen_ahorrador,0.34
276,2023-10,30,junior,1757.89,273.08,300.58,102.45,72.82,36.41,27.31,119.39,932.04,825.85,46.98,buen_ahorrador,0.35
276,2023-11,30,junior,1774.07,276.48,304.32,103.73,73.73,36.86,27.65,120.88,943.65,830.42,46.81,buen_ahorrador,0.32
276,2023-12,30,junior,1830.1,286.15,314.96,107.36,76.31,38.15,28.62,125.11,976.66,853.44,46.63,buen_ahorrador,0.33
276,2024-01,30,junior,1766.46,277.14,305.05,103.98,73.9,36.95,27.71,121.17,945.9,820.56,46.45,buen_ahorrador,0.34
276,2024-02,30,junior,1819.6,286.31,315.13,107.42,76.35,38.17,28.63,125.17,977.18,842.42,46.3,buen_ahorrador,0.29
276,2024-03,30,junior,1776.27,280.38,308.61,105.19,74.77,37.38,28.04,122.58,956.95,819.32,46.13,buen_ahorrador,0.32
276,2024-04,30,junior,1777.53,281.51,309.85,105.61,75.07,37.53,28.15,123.07,960.79,816.74,45.95,buen_ahorrador,0.33
276,2024-05,30,junior,1843.35,292.92,322.42,109.9,78.11,39.06,29.29,128.07,999.77,843.58,45.76,buen_ahorrador,0.34
276,2024-06,30,junior,1742.36,277.82,305.79,104.23,74.08,37.04,27.78,121.46,948.2,794.16,45.58,buen_ahorrador,0.34
276,2024-07,30,junior,1776.1,284.02,312.62,106.56,75.74,37.87,28.4,124.17,969.38,806.72,45.42,buen_ahorrador,0.29
276,2024-08,30,junior,1759.64,282.09,310.49,105.83,75.22,37.61,28.21,123.33,962.78,796.86,45.29,buen_ahorrador,0.25
276,2024-09,30,junior,1788.32,287.12,316.03,107.72,76.56,38.28,28.71,125.53,979.95,808.37,45.2,buen_ahorrador,0.15
276,2024-10,30,junior,1769.17,284.55,313.21,106.76,75.88,37.94,28.46,124.41,971.21,797.96,45.1,buen_ahorrador,0.18
276,2024-11,30,junior,1836.98,296.17,325.99,111.12,78.98,39.49,29.62,129.48,1010.85,826.13,44.97,buen_ahorrador,0.24
276,2024-12,30,junior,1881.3,304.16,334.79,114.12,81.11,40.56,30.42,132.98,1038.14,843.16,44.82,buen_ahorrador,0.28
276,2025-01,30,junior,1883.63,305.46,336.21,114.6,81.45,40.73,30.55,133.54,1042.54,841.09,44.65,buen_ahorrador,0.3
276,2025-02,30,junior,1810.6,294.52,324.18,110.5,78.54,39.27,29.45,128.76,1005.22,805.38,44.48,buen_ahorrador,0.31
276,2025-03,30,junior,1929.71,314.78,346.47,118.1,83.94,41.97,31.48,137.62,1074.36,855.35,44.33,buen_ahorrador,0.28
276,2025-04,30,junior,1861.41,304.39,335.04,114.2,81.17,40.59,30.44,133.08,1038.91,822.5,44.19,buen_ahorrador,0.25
276,2025-05,30,junior,1829.83,300.01,330.22,112.56,80.0,40.0,30.0,131.16,1023.95,805.88,44.04,buen_ahorrador,0.26
276,2025-06,30,junior,1914.91,314.71,346.4,118.07,83.92,41.96,31.47,137.59,1074.12,840.79,43.91,buen_ahorrador,0.24
276,2025-07,30,junior,1899.75,313.0,344.51,117.43,83.47,41.73,31.3,136.84,1068.28,831.47,43.77,buen_ahorrador,0.25
276,2025-08,30,junior,1907.78,315.14,346.87,118.23,84.04,42.02,31.51,137.78,1075.59,832.19,43.62,buen_ahorrador,0.26
276,2025-09,30,junior,1809.01,299.63,329.8,112.41,79.9,39.95,29.96,131.0,1022.65,786.36,43.47,buen_ahorrador,0.27
276,2025-10,30,junior,1864.09,309.62,340.79,116.16,82.57,41.28,30.96,135.36,1056.74,807.35,43.31,buen_ahorrador,0.28
276,2025-11,30,junior,1942.15,323.52,356.09,121.38,86.27,43.14,32.35,141.44,1104.19,837.96,43.15,buen_ahorrador,0.29
276,2025-12,30,junior,1879.41,313.98,345.59,117.8,83.73,41.86,31.4,137.27,1071.63,807.78,42.98,buen_ahorrador,0.29
276,2026-01,30,junior,1917.52,321.05,353.37,120.45,85.61,42.81,32.1,140.36,1095.75,821.77,42.86,buen_ahorrador,0.22
276,2026-02,30,junior,1903.89,319.44,351.6,119.84,85.18,42.59,31.94,139.66,1090.25,813.64,42.74,buen_ahorrador,0.21
276,2026-03,30,junior,1956.37,328.9,362.01,123.39,87.71,43.85,32.89,143.79,1122.54,833.83,42.62,buen_ahorrador,0.2
276,2026-04,30,junior,1855.08,312.49,343.96,117.24,83.33,41.67,31.25,136.62,1066.56,788.52,42.51,buen_ahorrador,0.2
276,2026-05,30,junior,1914.59,323.13,355.66,121.23,86.17,43.08,32.31,141.27,1102.85,811.74,42.4,buen_ahorrador,0.19
277,2023-01,37,junior,1357.39,420.16,216.06,181.11,77.98,55.22,29.54,68.55,1048.62,308.77,22.75,buen_ahorrador,0.53
277,2023-02,37,junior,1271.09,395.81,203.54,170.62,73.46,52.02,27.83,64.57,987.85,283.24,22.28,buen_ahorrador,0.6
277,2023-03,37,junior,1356.12,423.68,217.87,182.63,78.63,55.68,29.79,69.12,1057.4,298.72,22.03,buen_ahorrador,0.33
277,2023-04,37,junior,1305.6,409.61,210.63,176.57,76.02,53.83,28.8,66.83,1022.29,283.31,21.7,buen_ahorrador,0.42
277,2023-05,37,junior,1256.17,395.29,203.27,170.39,73.36,51.95,27.79,64.49,986.54,269.63,21.46,buen_ahorrador,0.3
277,2023-06,37,junior,1354.34,426.99,219.57,184.06,79.25,56.11,30.02,69.66,1065.66,288.68,21.32,buen_ahorrador,0.19
277,2023-07,37,junior,1339.62,423.27,217.66,182.46,78.56,55.63,29.76,69.05,1056.39,283.23,21.14,buen_ahorrador,0.22
277,2023-08,37,junior,1309.38,414.67,213.24,178.75,76.96,54.49,29.15,67.65,1034.91,274.47,20.96,buen_ahorrador,0.23
277,2023-09,37,junior,1304.24,414.45,213.12,178.65,76.92,54.47,29.14,67.61,1034.36,269.88,20.69,buen_ahorrador,0.34
277,2023-10,37,junior,1279.66,408.06,209.84,175.9,75.74,53.63,28.69,66.57,1018.43,261.23,20.41,buen_ahorrador,0.35
277,2023-11,37,junior,1399.05,447.56,230.15,192.92,83.07,58.82,31.46,73.02,1117.0,282.05,20.16,buen_ahorrador,0.32
277,2023-12,37,junior,1342.37,430.84,221.55,185.72,79.96,56.62,30.29,70.29,1075.27,267.1,19.9,buen_ahorrador,0.33
277,2024-01,37,junior,1290.64,415.65,213.74,179.17,77.14,54.62,29.22,67.81,1037.35,253.29,19.63,buen_ahorrador,0.34
277,2024-02,37,junior,1399.47,452.01,232.43,194.84,83.89,59.4,31.78,73.74,1128.09,271.38,19.39,buen_ahorrador,0.29
277,2024-03,37,junior,1323.06,428.69,220.45,184.79,79.57,56.34,30.14,69.94,1069.92,253.14,19.13,buen_ahorrador,0.32
277,2024-04,37,junior,1316.05,427.83,220.0,184.42,79.4,56.22,30.08,69.8,1067.75,248.3,18.87,buen_ahorrador,0.33
277,2024-05,37,junior,1329.73,433.75,223.05,186.97,80.5,57.0,30.49,70.76,1082.52,247.21,18.59,buen_ahorrador,0.34
277,2024-06,37,junior,1371.58,448.92,230.85,193.51,83.32,59.0,31.56,73.24,1120.4,251.18,18.31,buen_ahorrador,0.34
277,2024-07,37,junior,1307.87,429.31,220.76,185.06,79.68,56.42,30.18,70.04,1071.45,236.42,18.08,buen_ahorrador,0.29
277,2024-08,37,junior,1366.82,449.78,231.29,193.88,83.48,59.11,31.62,73.38,1122.54,244.28,17.87,buen_ahorrador,0.25
277,2024-09,37,junior,1426.91,470.26,241.82,202.71,87.28,61.8,33.06,76.72,1173.65,253.26,17.75,buen_ahorrador,0.15
277,2024-10,37,junior,1332.95,440.08,226.3,189.7,81.68,57.83,30.94,71.8,1098.33,234.62,17.6,buen_ahorrador,0.18
277,2024-11,37,junior,1355.84,448.71,230.74,193.42,83.28,58.97,31.55,73.2,1119.87,235.97,17.4,buen_ahorrador,0.24
277,2024-12,37,junior,1368.03,454.02,233.47,195.71,84.26,59.67,31.92,74.07,1133.12,234.91,17.17,buen_ahorrador,0.28
277,2025-01,37,junior,1397.61,465.22,239.23,200.54,86.35,61.14,32.71,75.9,1161.09,236.52,16.92,buen_ahorrador,0.3
277,2025-02,37,junior,1447.16,483.21,248.48,208.29,89.68,63.5,33.97,78.83,1205.96,241.2,16.67,buen_ahorrador,0.31
277,2025-03,37,junior,1377.51,461.24,237.18,198.82,85.61,60.61,32.43,75.25,1151.14,226.37,16.43,buen_ahorrador,0.28
277,2025-04,37,junior,1335.34,448.24,230.5,193.22,83.19,58.91,31.51,73.13,1118.7,216.64,16.22,buen_ahorrador,0.25
277,2025-05,37,junior,1377.46,463.58,238.39,199.83,86.04,60.92,32.59,75.63,1156.98,220.48,16.01,buen_ahorrador,0.26
277,2025-06,37,junior,1358.55,458.32,235.68,197.56,85.06,60.23,32.22,74.77,1143.84,214.71,15.8,buen_ahorrador,0.24
277,2025-07,37,junior,1426.6,482.48,248.1,207.98,89.55,63.41,33.92,78.71,1204.15,222.45,15.59,buen_ahorrador,0.25
277,2025-08,37,junior,1342.23,455.12,234.04,196.18,84.47,59.81,32.0,74.25,1135.87,206.36,15.37,buen_ahorrador,0.26
277,2025-09,37,junior,1382.43,470.02,241.7,202.61,87.23,61.77,33.04,76.68,1173.05,209.38,15.15,buen_ahorrador,0.27
277,2025-10,37,junior,1421.47,484.65,249.22,208.91,89.95,63.69,34.07,79.07,1209.56,211.91,14.91,ahorro_moderado,0.28
277,2025-11,37,junior,1386.76,474.18,243.84,204.4,88.01,62.32,33.34,77.36,1183.45,203.31,14.66,ahorro_moderado,0.29
277,2025-12,37,junior,1428.86,489.99,251.97,211.22,90.94,64.39,34.45,79.94,1222.9,205.96,14.41,ahorro_moderado,0.29
277,2026-01,37,junior,1369.98,470.84,242.12,202.96,87.39,61.88,33.1,76.81,1175.1,194.88,14.23,ahorro_moderado,0.22
277,2026-02,37,junior,1491.38,513.64,264.13,221.41,95.33,67.5,36.11,83.8,1281.92,209.46,14.04,ahorro_moderado,0.21
277,2026-03,37,junior,1401.48,483.64,248.7,208.48,89.76,63.56,34.0,78.9,1207.04,194.44,13.87,ahorro_moderado,0.2
277,2026-04,37,junior,1495.37,517.07,265.89,222.89,95.97,67.95,36.35,84.36,1290.48,204.89,13.7,ahorro_moderado,0.2
277,2026-05,37,junior,1412.91,489.49,251.71,211.0,90.85,64.33,34.41,79.86,1221.65,191.26,13.54,ahorro_moderado,0.19
278,2023-01,25,senior,3013.78,1096.08,463.1,460.07,279.99,135.88,95.03,231.35,2761.5,252.28,8.37,ahorro_moderado,0.53
278,2023-02,25,senior,2947.13,1078.27,455.58,452.59,275.44,133.67,93.48,227.59,2716.62,230.51,7.82,ahorro_moderado,0.6
278,2023-03,25,senior,3157.21,1158.94,489.66,486.45,296.05,143.67,100.48,244.62,2919.87,237.34,7.52,ahorro_moderado,0.33
278,2023-04,25,senior,3020.13,1113.28,470.37,467.29,284.38,138.01,96.52,234.98,2804.83,215.3,7.13,ahorro_moderado,0.42
278,2023-05,25,senior,2927.19,1082.26,457.26,454.27,276.46,134.17,93.83,228.43,2726.68,200.51,6.85,ahorro_moderado,0.3
278,2023-06,25,senior,3027.43,1121.45,473.82,470.72,286.47,139.03,97.22,236.71,2825.42,202.01,6.67,ahorro_moderado,0.19
278,2023-07,25,senior,2941.52,1092.02,461.39,458.36,278.95,135.38,94.67,230.49,2751.26,190.26,6.47,ahorro_moderado,0.22
278,2023-08,25,senior,3063.77,1140.02,481.67,478.51,291.21,141.33,98.84,240.63,2872.21,191.56,6.25,ahorro_moderado,0.23
278,2023-09,25,senior,3089.34,1153.44,487.34,484.15,294.64,142.99,100.0,243.46,2906.02,183.32,5.93,ahorro_moderado,0.34
278,2023-10,25,senior,3028.11,1134.54,479.35,476.21,289.81,140.65,98.36,239.47,2858.39,169.72,5.6,ahorro_moderado,0.35
278,2023-11,25,senior,2953.4,1110.09,469.02,465.95,283.57,137.62,96.24,234.31,2796.8,156.6,5.3,ahorro_moderado,0.32
278,2023-12,25,senior,3230.28,1218.17,514.68,511.31,311.17,151.02,105.61,257.12,3069.08,161.2,4.99,ahorro_insuficiente,0.33
278,2024-01,25,senior,3185.38,1205.32,509.25,505.92,307.89,149.42,104.5,254.41,3036.71,148.67,4.67,ahorro_insuficiente,0.34
278,2024-02,25,senior,3213.48,1219.48,515.24,511.86,311.51,151.18,105.72,257.4,3072.39,141.09,4.39,ahorro_insuficiente,0.29
278,2024-03,25,senior,3074.2,1170.36,494.48,491.24,298.96,145.09,101.47,247.03,2948.63,125.57,4.08,ahorro_insuficiente,0.32
278,2024-04,25,senior,3204.67,1224.05,517.17,513.78,312.68,151.75,106.12,258.36,3083.91,120.76,3.77,ahorro_insuficiente,0.33
278,2024-05,25,senior,3126.15,1198.12,506.21,502.9,306.05,148.53,103.87,252.89,3018.57,107.58,3.44,ahorro_insuficiente,0.34
278,2024-06,25,senior,3044.45,1170.78,494.66,491.42,299.07,145.14,101.5,247.12,2949.69,94.76,3.11,ahorro_insuficiente,0.34
278,2024-07,25,senior,3027.63,1081.54,456.96,453.96,276.28,134.08,93.76,228.29,2724.87,302.76,10.0,ahorro_moderado,0.29
278,2024-08,25,senior,3104.45,1108.98,468.56,465.49,283.28,137.48,96.14,234.07,2794.0,310.45,10.0,ahorro_moderado,0.25
278,2024-09,25,senior,3046.27,1088.2,459.77,456.76,277.98,134.9,94.34,229.69,2741.64,304.63,10.0,ahorro_moderado,0.15
278,2024-10,25,senior,3326.23,1188.21,502.03,498.74,303.52,147.3,103.01,250.8,2993.61,332.62,10.0,ahorro_moderado,0.18
278,2024-11,25,senior,3032.71,1083.35,457.73,454.72,276.74,134.3,93.93,228.67,2729.44,303.27,10.0,ahorro_moderado,0.24
278,2024-12,25,senior,3164.67,1130.5,477.64,474.52,288.78,140.15,98.01,238.62,2848.22,316.45,10.0,ahorro_moderado,0.28
278,2025-01,25,senior,3175.65,1134.42,479.3,476.16,289.78,140.63,98.35,239.45,2858.09,317.56,10.0,ahorro_moderado,0.3
278,2025-02,25,senior,3134.69,1119.78,473.12,470.01,286.05,138.82,97.08,236.36,2821.22,313.47,10.0,ahorro_moderado,0.31
278,2025-03,25,senior,3228.86,1153.42,487.33,484.14,294.64,142.99,100.0,243.45,2905.97,322.89,10.0,ahorro_moderado,0.28
278,2025-04,25,senior,3101.03,1107.76,468.04,464.97,282.97,137.33,96.04,233.82,2790.93,310.1,10.0,ahorro_moderado,0.25
278,2025-05,25,senior,3312.49,1183.31,499.95,496.67,302.27,146.69,102.59,249.76,2981.24,331.25,10.0,ahorro_moderado,0.26
278,2025-06,25,senior,3174.47,1134.0,479.12,475.98,289.67,140.58,98.31,239.36,2857.02,317.45,10.0,ahorro_moderado,0.24
278,2025-07,25,senior,3265.65,1166.57,492.88,489.66,297.99,144.62,101.14,246.23,2939.09,326.56,10.0,ahorro_moderado,0.25
278,2025-08,25,senior,3313.56,1183.68,500.11,496.84,302.37,146.74,102.62,249.84,2982.2,331.36,10.0,ahorro_moderado,0.26
278,2025-09,25,senior,3377.62,1206.57,509.78,506.44,308.21,149.58,104.61,254.67,3039.86,337.76,10.0,ahorro_moderado,0.27
278,2025-10,25,senior,3368.09,1203.16,508.34,505.01,307.34,149.16,104.31,253.96,3031.28,336.81,10.0,ahorro_moderado,0.28
278,2025-11,25,senior,3301.57,1179.4,498.3,495.04,301.27,146.21,102.25,248.94,2971.41,330.16,10.0,ahorro_moderado,0.29
278,2025-12,25,senior,3237.18,1156.4,488.59,485.39,295.39,143.36,100.25,244.09,2913.47,323.71,10.0,ahorro_moderado,0.29
278,2026-01,25,senior,3282.3,1172.52,495.4,492.15,299.51,145.35,101.65,247.49,2954.07,328.23,10.0,ahorro_moderado,0.22
278,2026-02,25,senior,3377.15,1206.39,509.71,506.37,308.17,149.56,104.59,254.64,3039.43,337.72,10.0,ahorro_moderado,0.21
278,2026-03,25,senior,3420.75,1221.97,516.29,512.91,312.15,151.49,105.94,257.93,3078.68,342.07,10.0,ahorro_moderado,0.2
278,2026-04,25,senior,3172.92,1133.44,478.88,475.75,289.53,140.52,98.27,239.24,2855.63,317.29,10.0,ahorro_moderado,0.2
278,2026-05,25,senior,3273.22,1169.27,494.03,490.79,298.68,144.95,101.37,246.8,2945.89,327.33,10.0,ahorro_moderado,0.19
279,2023-01,31,senior,3561.99,988.47,607.75,389.94,334.87,81.68,193.37,236.05,2832.13,729.86,20.49,buen_ahorrador,0.53
279,2023-02,31,senior,3401.57,949.62,583.86,374.62,321.71,78.47,185.77,226.77,2720.82,680.75,20.01,buen_ahorrador,0.6
279,2023-03,31,senior,3335.59,934.27,574.43,368.56,316.51,77.2,182.76,223.11,2676.84,658.75,19.75,buen_ahorrador,0.33
279,2023-04,31,senior,3408.61,958.73,589.47,378.21,324.8,79.22,187.55,228.95,2746.93,661.68,19.41,buen_ahorrador,0.42
279,2023-05,31,senior,3459.79,976.05,600.11,385.04,330.66,80.65,190.94,233.09,2796.54,663.25,19.17,buen_ahorrador,0.3
279,2023-06,31,senior,3495.58,988.02,607.47,389.77,334.72,81.64,193.28,235.94,2830.84,664.74,19.02,buen_ahorrador,0.19
279,2023-07,31,senior,3496.32,990.4,608.94,390.71,335.52,81.84,193.74,236.51,2837.66,658.66,18.84,buen_ahorrador,0.22
279,2023-08,31,senior,3517.27,998.63,614.0,393.95,338.31,82.52,195.35,238.48,2861.24,656.03,18.65,buen_ahorrador,0.23
279,2023-09,31,senior,3629.68,1034.05,635.77,407.92,350.31,85.44,202.28,246.94,2962.71,666.97,18.38,buen_ahorrador,0.34
279,2023-10,31,senior,3402.28,972.66,598.03,383.71,329.51,80.37,190.27,232.28,2786.83,615.45,18.09,buen_ahorrador,0.35
279,2023-11,31,senior,3462.07,992.92,610.48,391.7,336.38,82.04,194.24,237.11,2844.87,617.2,17.83,buen_ahorrador,0.32
279,2023-12,31,senior,3672.95,1056.87,649.81,416.93,358.04,87.33,206.75,252.39,3028.12,644.83,17.56,buen_ahorrador,0.33
279,2024-01,31,senior,3565.58,1029.47,632.96,406.12,348.76,85.06,201.39,245.84,2949.6,615.98,17.28,buen_ahorrador,0.34
279,2024-02,31,senior,3582.38,1037.32,637.78,409.21,351.42,85.71,202.92,247.72,2972.08,610.3,17.04,buen_ahorrador,0.29
279,2024-03,31,senior,3553.55,1032.26,634.67,407.22,349.71,85.3,201.93,246.51,2957.6,595.95,16.77,buen_ahorrador,0.32
279,2024-04,31,senior,3587.45,1045.55,642.84,412.46,354.21,86.39,204.53,249.68,2995.66,591.79,16.5,buen_ahorrador,0.33
279,2024-05,31,senior,3470.52,1014.91,624.01,400.37,343.83,83.86,198.54,242.37,2907.89,562.63,16.21,buen_ahorrador,0.34
279,2024-06,31,senior,3603.98,1057.52,650.2,417.18,358.26,87.38,206.87,252.54,3029.95,574.03,15.93,buen_ahorrador,0.34
279,2024-07,31,senior,3774.54,1110.78,682.95,438.19,376.31,91.78,217.29,265.26,3182.56,591.98,15.68,buen_ahorrador,0.29
279,2024-08,31,senior,3628.18,1070.38,658.11,422.26,362.62,88.44,209.39,255.61,3066.81,561.37,15.47,buen_ahorrador,0.25
279,2024-09,31,senior,3448.37,1018.86,626.43,401.93,345.16,84.19,199.31,243.31,2919.19,529.18,15.35,buen_ahorrador,0.15
279,2024-10,31,senior,3728.93,1103.73,678.62,435.41,373.92,91.2,215.91,263.58,3162.37,566.56,15.19,buen_ahorrador,0.18
279,2024-11,31,senior,3592.6,1065.93,655.38,420.5,361.11,88.08,208.52,254.55,3054.07,538.53,14.99,ahorro_moderado,0.24
279,2024-12,31,senior,3512.76,1045.16,642.61,412.31,354.08,86.36,204.46,249.59,2994.57,518.19,14.75,ahorro_moderado,0.28
279,2025-01,31,senior,3779.61,1127.93,693.5,444.96,382.12,93.2,220.65,269.36,3231.72,547.89,14.5,ahorro_moderado,0.3
279,2025-02,31,senior,3545.57,1061.37,652.57,418.7,359.57,87.7,207.63,253.46,3041.0,504.57,14.23,ahorro_moderado,0.31
279,2025-03,31,senior,3818.78,1146.36,704.82,452.23,388.36,94.72,224.25,273.76,3284.5,534.28,13.99,ahorro_moderado,0.28
279,2025-04,31,senior,3651.81,1098.97,675.69,433.54,372.31,90.81,214.98,262.44,3148.74,503.07,13.78,ahorro_moderado,0.25
279,2025-05,31,senior,3771.18,1137.85,699.59,448.87,385.48,94.02,222.59,271.73,3260.13,511.05,13.55,ahorro_moderado,0.26
279,2025-06,31,senior,3707.74,1121.39,689.48,442.38,379.9,92.66,219.37,267.8,3212.98,494.76,13.34,ahorro_moderado,0.24
279,2025-07,31,senior,3608.97,1094.25,672.79,431.67,370.7,90.42,214.06,261.31,3135.2,473.77,13.13,ahorro_moderado,0.25
279,2025-08,31,senior,3771.03,1146.36,704.83,452.23,388.36,94.72,224.25,273.76,3284.51,486.52,12.9,ahorro_moderado,0.26
279,2025-09,31,senior,3886.37,1184.61,728.34,467.32,401.32,97.88,231.74,282.89,3394.1,492.27,12.67,ahorro_moderado,0.27
279,2025-10,31,senior,3825.24,1169.24,718.9,461.26,396.11,96.61,228.73,279.22,3350.07,475.17,12.42,ahorro_moderado,0.28
279,2025-11,31,senior,3772.24,1156.39,710.99,456.18,391.76,95.55,226.21,276.15,3313.23,459.01,12.17,ahorro_moderado,0.29
279,2025-12,31,senior,3925.6,1206.89,742.04,476.11,408.86,99.72,236.09,288.21,3457.92,467.68,11.91,ahorro_moderado,0.29
279,2026-01,31,senior,3662.59,1128.51,693.85,445.19,382.31,93.25,220.76,269.49,3233.36,429.23,11.72,ahorro_moderado,0.22
279,2026-02,31,senior,3594.69,1109.91,682.42,437.85,376.01,91.71,217.12,265.05,3180.07,414.62,11.53,ahorro_moderado,0.21
279,2026-03,31,senior,3591.53,1111.15,683.18,438.34,376.43,91.81,217.37,265.35,3183.63,407.9,11.36,ahorro_moderado,0.2
279,2026-04,31,senior,3855.98,1195.35,734.95,471.56,404.96,98.77,233.84,285.46,3424.89,431.09,11.18,ahorro_moderado,0.2
279,2026-05,31,senior,3910.01,1214.41,746.66,479.07,411.41,100.35,237.56,290.01,3479.47,430.54,11.01,ahorro_moderado,0.19
280,2023-01,25,medio,2722.38,947.61,386.39,290.16,189.48,147.72,72.54,282.33,2316.23,406.15,14.92,ahorro_moderado,0.53
280,2023-02,25,medio,2806.4,982.72,400.7,300.91,196.5,153.19,75.23,292.79,2402.04,404.36,14.41,ahorro_moderado,0.6
280,2023-03,25,medio,2897.17,1017.85,415.03,311.67,203.52,158.66,77.92,303.25,2487.9,409.27,14.13,ahorro_moderado,0.33
280,2023-04,25,medio,2652.44,935.78,381.56,286.54,187.11,145.87,71.64,278.8,2287.3,365.14,13.77,ahorro_moderado,0.42
280,2023-05,25,medio,2903.59,1027.46,418.95,314.61,205.45,160.16,78.66,306.12,2511.41,392.18,13.51,ahorro_moderado,0.3
280,2023-06,25,medio,2824.24,1001.28,408.27,306.59,200.21,156.08,76.65,298.32,2447.4,376.84,13.34,ahorro_moderado,0.19
280,2023-07,25,medio,2886.73,1025.69,418.22,314.07,205.09,159.89,78.52,305.59,2507.07,379.66,13.15,ahorro_moderado,0.22
280,2023-08,25,medio,2774.95,988.24,402.95,302.6,197.6,154.05,75.65,294.43,2415.52,359.43,12.95,ahorro_moderado,0.23
280,2023-09,25,medio,2806.53,1002.88,408.92,307.08,200.53,156.33,76.77,298.8,2451.31,355.22,12.66,ahorro_moderado,0.34
280,2023-10,25,medio,2925.42,1049.03,427.74,321.21,209.76,163.53,80.31,312.54,2564.12,361.3,12.35,ahorro_moderado,0.35
280,2023-11,25,medio,2804.17,1008.76,411.32,308.88,201.71,157.25,77.22,300.55,2465.69,338.48,12.07,ahorro_moderado,0.32
